Participant,Survey,Platform,File_date,Thirty_plus,Incomplete,Do_not_know,Correlation
R_2YEyyEV8jXixMZ7,List 6,Mturk,31-Jan-20,FALSE,0,0.054545455,0.608813271
R_1DGpeQClVHsPeLl,List 6,Mturk,31-Jan-20,FALSE,0,0.043181818,0.716832072
R_3HowR1C1O8hR4gN,List 6,Mturk,31-Jan-20,FALSE,0,0.295454545,0.888263406
R_2SBR9QEunF7UbiR,List 6,Mturk,31-Jan-20,FALSE,0,0.159090909,0.8606645
R_1jcZ50k1xHOnQWv,List 6,Mturk,31-Jan-20,FALSE,0,0.038636364,0.89865788
R_2zf2NQFcjk4xjAd,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.040909091,0.914502658
R_3FVQ3CKRxQdsMtf,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.120454545,0.262743021
R_2anxNNWUOwZ0gfd,List 6,Mturk,31-Jan-20,FALSE,0.004555809,0.346241458,-0.800197269
R_3KqJ8sLgJU8BdBG,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.093181818,0.572357382
R_3p3yM7Sy9prGEOI,List 6,Mturk,31-Jan-20,FALSE,0,0.036446469,0.654680359
R_4GBuQaCoAptgegp,List 6,Mturk,31-Jan-20,FALSE,0,0.088636364,0.802107718
R_sIle5lCDoQUXKVP,List 6,Mturk,31-Jan-20,FALSE,0,0.029545455,0.889811923
R_2aUKpSBTrwgDLOl,List 6,Mturk,31-Jan-20,FALSE,0,0.277272727,0.681903689
R_1MM3XyZPJOiaMHo,List 6,Mturk,31-Jan-20,FALSE,0,0.145454545,0.766691118
R_3fq2ayUkOxRoqCT,List 6,Mturk,31-Jan-20,FALSE,0.004555809,0.223234624,0.766691118
R_1jPbcnJxGemlB7y,List 6,Mturk,31-Jan-20,FALSE,0,0.220454545,0.796980069
R_3nkgx37QGouVe63,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.025,0.488367229
R_3EoEW9A2ouPhRSZ,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.040909091,-0.109457344
R_yPkGx2TvHFnYNc5,List 6,Mturk,31-Jan-20,FALSE,0,0.088636364,-0.844286287
R_DwKFfwwxnWkD9C1,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.045454545,0.869829602
R_24ooAqMGYO3kZxT,List 6,Mturk,31-Jan-20,FALSE,0,0.177272727,0.699810599
R_RIeWlxPBBg8pn6p,List 6,Mturk,31-Jan-20,FALSE,0,0.090909091,0.744931706
R_2aUN1fV4SKD5mfs,List 6,Mturk,31-Jan-20,FALSE,0,0.170842825,-0.668937407
R_3PcbYifPA3L1nTu,List 6,Mturk,31-Jan-20,FALSE,0,0.161363636,0.126388037
R_3KphV0NbTAmWB0F,List 6,Mturk,31-Jan-20,FALSE,0,0.147727273,-0.215034661
R_3MncYB0yN4bxmsq,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.086363636,0.762078495
R_1H6Iw07QAS7s4Mi,List 6,Mturk,31-Jan-20,FALSE,0,0.004545455,-0.619610071
R_5mQ3LCQ5OY71r0d,List 6,Mturk,31-Jan-20,FALSE,0.002277904,0,0.291496199
R_1BoFikyzzECzdnj,List 6,Mturk,31-Jan-20,TRUE,0,0.006818182,NA
R_1CqqsNK92xOyDP6,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.025,-0.592722157
R_cI9mpxGSdhp1R3H,List 6,Mturk,31-Jan-20,FALSE,0,0.145454545,0.871149371
R_1GH7RNsWDuIgxmm,List 6,Mturk,31-Jan-20,FALSE,0,0.018181818,-0.401457188
R_2abhcMcFi0lkKyU,List 6,Mturk,31-Jan-20,FALSE,0.022727273,0.109090909,0.230655851
R_1lzeTWB005efKx3,List 6,Mturk,31-Jan-20,FALSE,0,0.122727273,0.863512825
R_10DfrpoloxJsEFe,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.145454545,0.287548901
R_1eVlqxHAczyQwTI,List 6,Mturk,31-Jan-20,FALSE,0,0.043181818,0.848445507
R_aghkUQ95jYWlpGp,List 6,Mturk,31-Jan-20,FALSE,0,0.002272727,0.472435252
R_1QFpVkJ7r0V9tHr,List 6,Mturk,31-Jan-20,FALSE,0,0,0.42164968
R_2EhqY3TN6vhutg6,List 6,Mturk,31-Jan-20,FALSE,0,0.004545455,-0.035383193
R_2VJjIDmr6wJdlcn,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.188636364,-0.176304564
R_2zHKfZMyAdL379o,List 6,Mturk,31-Jan-20,FALSE,0,0.002272727,0.118275463
R_ZwtqzPfalHDoTwR,List 6,Mturk,31-Jan-20,FALSE,0,0.025,0.740319234
R_2ZUGcdqH8MJ9x6C,List 6,Mturk,31-Jan-20,FALSE,0,0.013636364,-0.55689299
R_2uBZDJ06773dyNo,List 6,Mturk,31-Jan-20,FALSE,0,0.095454545,0.462729014
R_2PoOJhSgSonPfrW,List 6,Mturk,31-Jan-20,FALSE,0.002277904,0.145785877,0.904810389
R_3gZBGmteBSgUvkY,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.284090909,-0.761638804
R_2106navRh9mf6tK,List 6,Mturk,31-Jan-20,FALSE,0,0.375,0.730213937
R_1NEOaYbUfed2cNL,List 6,Mturk,31-Jan-20,FALSE,0,0.186363636,0.884252389
R_3FQXk5n0Wqowgnx,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0.072727273,0.886968148
R_3kvN2B4zTICXbRm,List 6,Mturk,31-Jan-20,FALSE,0,0,0.292908988
R_b3hECjuRTLfURJn,List 6,Mturk,31-Jan-20,FALSE,0,0.045454545,0.530215815
R_1LtzYfZgccfZXXm,List 6,Mturk,31-Jan-20,FALSE,0.006818182,0.002272727,0.318074132
R_beyjp62A4hKzDxv,List 6,Mturk,31-Jan-20,FALSE,0.002272727,0,-0.364276936
R_1QlRxFvQuwwGTPj,List 6,Mturk,31-Jan-20,FALSE,0,0.172727273,0.403049152
R_3K0jBfTOHXTy3rb,List 6,Mturk,31-Jan-20,FALSE,0,0.079545455,0.823075968
R_2cCtc9b652qBRnv,List 6,Mturk,31-Jan-20,FALSE,0,0,0.502716892
R_3QWB3zUgtWQlRKz,List 6,Mturk,31-Jan-20,FALSE,0,0.097727273,-0.200016537
R_3KH0UffNSAre0o2,List 6,Mturk,31-Jan-20,FALSE,0,0,0.607608931
R_2TC6aiNtkYH7BLA,List 6,Mturk,31-Jan-20,FALSE,0,0.122727273,-0.116014097
R_25sdEmimSteihlg,List 6,Mturk,31-Jan-20,FALSE,0,0.361363636,0.901074242
R_2c75eJOeGzCkwGe,List 6,Mturk,31-Jan-20,FALSE,0,0.018181818,-0.230843658
R_31tT6wtKTVhhYfG,List 6,Mturk,31-Jan-20,FALSE,0,0.113636364,0.872075986
R_262shtbYuJjY27j,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.143181818,0.218194211
R_2ypFDeM1OmqPbaJ,List 6,Mturk,31-Jan-20,FALSE,0,0.004545455,0.289007082
R_RzcalU5EHwwPBYt,List 6,Mturk,31-Jan-20,FALSE,0,0.018181818,0.729432111
R_337T2cTRQAK58EX,List 6,Mturk,31-Jan-20,FALSE,0,0.104783599,0.690895379
R_1IMjQjlsriH9hG8,List 6,Mturk,31-Jan-20,FALSE,0.004545455,0.002272727,0.240411124
R_3qKi2y8wU2hYli2,List 6,Mturk,31-Jan-20,FALSE,0,0.006818182,0.081957956
R_2CPpSkC7GRyfuix,List 6,Mturk,31-Jan-20,FALSE,0,0.006818182,0.258622954
R_2eRa7AvTudNoN5W,List 6,Mturk,31-Jan-20,FALSE,0,0.245454545,0.544752455
R_27jIrhB6KrqIxax,List 6,Mturk,31-Jan-20,FALSE,0,0.020454545,0.750624942
R_8qyzJDst9J4igSZ,List 6,Mturk,31-Jan-20,TRUE,0,0.082004556,NA
R_4NKuTbu9ACbbzQB,List 6,Mturk,31-Jan-20,FALSE,0,0.081818182,-0.107326051
R_yBGugBg7MD92l45,List 6,RPS,11-Mar-20,FALSE,0,0.059225513,0.575328434
R_1BW2Ftj5c1zYT6a,List 6,RPS,11-Mar-20,FALSE,0,0.130733945,0.814379954
R_2WYgJHZLUf1mnMm,List 6,RPS,11-Mar-20,FALSE,0,0.066059226,0.756819689
R_3RsFqs4SPeyP8dY,List 6,RPS,11-Mar-20,FALSE,0,0.09382151,0.260927858
R_1gzLXZAZYAztbv3,List 6,RPS,11-Mar-20,FALSE,0.006864989,0.09382151,0.595990232
R_ST7Ak0TMdYxaTgR,List 6,RPS,11-Mar-20,TRUE,0,0.02283105,NA
R_3NRiVSNfNOOLBxm,List 6,RPS,11-Mar-20,FALSE,0.002272727,0.013636364,0.533988927
R_2a9ug59SuTnpovW,List 6,RPS,11-Mar-20,FALSE,0,0.070776256,0.85038739
R_1hSSi3RaiNbViSI,List 6,RPS,11-Mar-20,FALSE,0,0.412300683,0.81558081
R_31AtLP2s8hkCIyd,List 6,RPS,11-Mar-20,FALSE,0.002272727,0.204545455,0.766506226
R_1KcO4e9KLAhkEbN,List 6,RPS,11-Mar-20,FALSE,0,0.418764302,0.566234584
R_AMcGIzDrlXM634Z,List 6,RPS,11-Mar-20,FALSE,0.011441648,0.121281465,0.451431862
R_33jVxDz1kwsYbjl,List 6,RPS,11-Mar-20,TRUE,0.933789954,0.00456621,NA
R_1gSAZPDxtXH2tML,List 6,RPS,11-Mar-20,FALSE,0.002272727,0.047727273,0.655590379
R_248cQ3mGePmCOju,List 6,RPS,11-Mar-20,TRUE,0.528473804,0.047835991,NA
R_1jvsOxu30CKtJIn,List 6,RPS,11-Mar-20,TRUE,1,0,NA
R_C90uqgRjCPw4ozn,List 6,RPS,02-Apr-20,FALSE,0,0,-0.426845346
R_25FrRYXrU3YAF1O,List 6,RPS,02-Apr-20,FALSE,0,0.027522936,0.341701933
R_1gTlyumaleb0TOn,List 6,RPS,02-Apr-20,FALSE,0.002298851,0.289655172,0.166772623
R_2bTuHw64IBDIGhy,List 6,RPS,02-Apr-20,FALSE,0,0.180365297,0.7582963
R_10wRz90Z8y2LVmU,List 6,RPS,02-Apr-20,FALSE,0,0.194508009,0.795182508
R_2sZQeVOJJuppass,List 6,RPS,02-Apr-20,FALSE,0,0.013667426,0.756948419
R_AiBsuXDcCNNxyLv,List 6,RPS,02-Apr-20,FALSE,0,0.094036697,0.82414394
R_ZDEEiYMQZNUdvbj,List 6,RPS,02-Apr-20,FALSE,0,0.604545455,0.845467027
R_2xzPuAjPnPsV7Ke,List 6,RPS,02-Apr-20,FALSE,0,0.157175399,0.743211438
R_29uBSiWabDkGSoq,List 6,RPS,02-Apr-20,FALSE,0,0.009090909,0.302226716
R_OfKFYpGDffRZb69,List 6,RPS,02-Apr-20,FALSE,0.002283105,0.267123288,0.763564168
R_WvXNK3qYtlftwdz,List 6,RPS,02-Apr-20,TRUE,0.617312073,0.036446469,NA
R_6sQTn7v31459fEZ,List 6,RPS,02-Apr-20,FALSE,0,0.270022883,0.843783202
R_2QX6d6TIHfj132P,List 6,RPS,02-Apr-20,FALSE,0,0.006864989,0.099655152
R_1NkUH8hismzvuOz,List 6,RPS,02-Apr-20,FALSE,0,0.186788155,0.833263602
R_2SDfu1wWSUSBSXY,List 6,RPS,02-Apr-20,FALSE,0.006849315,0,0.769659385
R_2qq8anFQcB4hjXC,List 6,RPS,02-Apr-20,FALSE,0,0.175799087,0.595666976
R_z7PGfWTcCPWoVr3,List 6,RPS,02-Apr-20,FALSE,0,0.020501139,0.830375415
R_2QJnXM21vuT6NNU,List 6,RPS,22-Apr-20,FALSE,0,0.106818182,0.627761515
R_2E5VH6qQJJkQ15V,List 6,RPS,22-Apr-20,TRUE,0.267734554,0.082379863,NA
R_SDEDwh9Q5ATtgVr,List 6,RPS,22-Apr-20,TRUE,0.066210046,0.01826484,NA
R_2cjegPDcT0zw21i,List 6,RPS,22-Apr-20,FALSE,0.002283105,0.189497717,0.206573295
R_31gyDNFQJyTro51,List 6,RPS,22-Apr-20,TRUE,0,0.210526316,NA
R_2Qn5m3WcwaQxDyk,List 6,RPS,22-Apr-20,TRUE,0,0,NA
R_3LX4HyMMQpG5Deh,List 6,RPS,22-Apr-20,FALSE,0,0.013667426,0.529409855
R_2fuLfQ9j3mveXiV,List 6,RPS,22-Apr-20,FALSE,0,0.025229358,0.807260718
R_1ptyNhyaGgikjx6,List 6,RPS,22-Apr-20,FALSE,0.270454545,0.002272727,0.355644457
R_3ESemAxSMnSVJok,List 6,RPS,22-Apr-20,TRUE,0,0.032036613,NA
R_1PZsubQ0cBNgnH9,List 6,Prolific,04-Jun-20,FALSE,0,0.013761468,0.584424405
R_3jTF8gGY503ksA1,List 6,Prolific,04-Jun-20,FALSE,0,0.093181818,0.560424878
R_5paxTPksXX1ucnL,List 6,Prolific,04-Jun-20,FALSE,0,0.047835991,0.429036868
R_6RSlhwj7AC7kizv,List 6,Prolific,04-Jun-20,FALSE,0,0.096330275,0.817332254
R_2AZ7qZELydGLpJ6,List 6,Prolific,04-Jun-20,FALSE,0,0.134703196,0.021165124
R_2eX5fqtSGgQIxGa,List 6,Prolific,04-Jun-20,FALSE,0,0.16091954,0.558826485
R_2aQqAlqWSAilHm5,List 6,Prolific,04-Jun-20,FALSE,0.002283105,0.196347032,0.833933414
R_3QSsIdwHyfRA3Ny,List 6,Prolific,04-Jun-20,FALSE,0,0.337899543,0.711603464
R_3P80qzXdCN9Rsxm,List 6,Prolific,04-Jun-20,FALSE,0.009090909,0.059090909,-0.225727262
R_6Ym2u2i7tCMz61P,List 6,Prolific,04-Jun-20,FALSE,0.004576659,0.173913043,0.513762944
R_3G3Q86oFOcvqemE,List 6,Prolific,04-Jun-20,FALSE,0,0.091116173,0.818160951
R_3EcnTsR3FOfVxrP,List 6,Prolific,04-Jun-20,FALSE,0,0.155606407,0.916791394
R_1Ojd7PHJFHN3QPc,List 6,Prolific,22-Jun-20,FALSE,0.00456621,0.02283105,-0.186148808
R_1mPjFmUT8tLrooA,List 6,Prolific,22-Jun-20,FALSE,0,0.029748284,6.63E-04
R_CmJnyR4mXOLvD9L,List 6,Prolific,22-Jun-20,FALSE,0,0.280182232,0.846121088
R_3EgWbOI9h523vKF,List 6,Prolific,22-Jun-20,FALSE,0,0.25284738,0.645263525
R_2WAMesjdDaT1yZq,List 6,Prolific,22-Jun-20,FALSE,0.004545455,0.018181818,0.09021599
R_272sPlngD0E61rh,List 6,Prolific,22-Jun-20,FALSE,0,0.182648402,0.717674684
R_3Mm9fiH4xpeTSC8,List 6,Prolific,22-Jun-20,FALSE,0,0.469248292,0.701730395
R_e5m245C64X5r2SZ,List 6,Prolific,22-Jun-20,FALSE,0.002272727,0.025,0.396815807
R_2qlS6z7fU0AxElE,List 6,Prolific,22-Jun-20,FALSE,0,0.159817352,0.86640999
R_3M4q02E7zwm5cFg,List 6,Prolific,22-Jun-20,FALSE,0,0.461187215,0.817372158
R_1hPVwBj9Sj9TKQZ,List 6,Prolific,06-Jul-20,FALSE,0,0.127853881,0.354993737
R_27lFBrVVb6UPf9i,List 6,Prolific,06-Jul-20,FALSE,0,0.362385321,0.720863889
R_WrFRN5QdCAp7TrP,List 6,Prolific,06-Jul-20,FALSE,0,0.272311213,0.817885138
R_qF6VZQ0KkuyOiyt,List 6,Prolific,06-Jul-20,FALSE,0,0.175799087,0.783392558
R_24dXPoPcoEvAUvm,List 6,Prolific,06-Jul-20,FALSE,0,0.269406393,0.789036766
R_3Hh0ZNue9SyCLGh,List 6,Prolific,06-Jul-20,FALSE,0,0.208715596,0.835910708
R_25EAsAD8D6degtl,List 6,Prolific,06-Jul-20,FALSE,0.004555809,0.075170843,0.109744698
R_1FycWHVDhnU5WX7,List 6,Prolific,16-Jul-20,FALSE,0,0.315068493,0.84765954
R_3GwzR3lQ4EFfIwa,List 6,Prolific,16-Jul-20,FALSE,0.002293578,0.458715596,0.905413357
R_3RxwQLiAa5O3ukN,List 6,Prolific,16-Jul-20,FALSE,0,0.453089245,0.901066891
R_12M8rSvXeOPyEw8,List 6,Prolific,16-Jul-20,FALSE,0,0.403189066,0.835926243
R_3g2gkIa9a6r328c,List 6,Prolific,16-Jul-20,FALSE,0.00913242,0.006849315,-0.218817577
R_3HzZJAq2cdNXLoY,List 7,Mturk,31-Jan-20,FALSE,0.009111617,0.30523918,0.140986889
R_3ENqtf5Vp5ITcCe,List 7,Mturk,31-Jan-20,FALSE,0,0.077272727,0.012778908
R_3fBsqoy1Ze3LH0t,List 7,Mturk,31-Jan-20,FALSE,0,0,-0.026337865
R_bBE1SmGFxSHUS2t,List 7,Mturk,31-Jan-20,FALSE,0,0.170842825,0.766990564
R_AKBxnDIj3fC9eQp,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0,0.077189328
R_3ESd2S13lFQz2OW,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0,-0.389692626
R_0iY3EI8fWTpqe9r,List 7,Mturk,31-Jan-20,FALSE,0,0,0.588119216
R_50CHT5EwDjd7ZyV,List 7,Mturk,31-Jan-20,FALSE,0,0.077272727,0.84244708
R_A4CukVELppUlBOV,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.020454545,-0.370229469
R_s4DHaLBxtmRQNsB,List 7,Mturk,31-Jan-20,FALSE,0,0.147727273,0.863589401
R_1LA8C4Fc2uFhVOZ,List 7,Mturk,31-Jan-20,FALSE,0,0.075,0.898602979
R_9M20Vyr1u6tu3pD,List 7,Mturk,31-Jan-20,FALSE,0,0.077272727,0.85705871
R_WpJFglaYxb7yLe1,List 7,Mturk,31-Jan-20,FALSE,0,0.013636364,0.664353052
R_1JUv5FvjtoEvlf9,List 7,Mturk,31-Jan-20,FALSE,0,0.120454545,0.880846202
R_1fcGJ1AsKTr2BrQ,List 7,Mturk,31-Jan-20,FALSE,0.020454545,0.252272727,-0.323106592
R_3RkMylzDjcFkQxs,List 7,Mturk,31-Jan-20,FALSE,0,0.022727273,0.936695751
R_3G7Ivb0pPZw7skA,List 7,Mturk,31-Jan-20,FALSE,0,0,0.56575212
R_O0vzrXgJbBGq0ox,List 7,Mturk,31-Jan-20,FALSE,0,0.086560364,0.848309832
R_12RMhjMN9gijQ8C,List 7,Mturk,31-Jan-20,FALSE,0,0.104783599,0.334677117
R_3rSVjFgggL7NDBF,List 7,Mturk,31-Jan-20,FALSE,0,0.141230068,0.848557477
R_2wdHLYZQrnOhFN3,List 7,Mturk,31-Jan-20,FALSE,0,0.020454545,-0.064033551
R_1Ed6I0qbll7xvZy,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0,0.215580305
R_pH22RnsjHluQUnf,List 7,Mturk,31-Jan-20,FALSE,0.004555809,0.011389522,-0.263235014
R_31TukCCrSSKOlxa,List 7,Mturk,31-Jan-20,FALSE,0,0.079545455,-0.385236706
R_3QKM5QM7NEKFaRb,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0.052272727,0.552272258
R_po2WuevvPCtbtoB,List 7,Mturk,31-Jan-20,FALSE,0,0.147727273,0.826281918
R_1H5e7IKFvOlRHpD,List 7,Mturk,31-Jan-20,FALSE,0,0.043181818,NA
R_yyUdYpfdPkmQ4Zb,List 7,Mturk,31-Jan-20,FALSE,0,0.086363636,0.87207604
R_1FkPfTdH4HX7bin,List 7,Mturk,31-Jan-20,FALSE,0,0.018181818,0.292549954
R_2PCmLf0GWjK5kRw,List 7,Mturk,31-Jan-20,FALSE,0.006818182,0,-0.22674404
R_2yeZXm9NY6SMQYC,List 7,Mturk,31-Jan-20,FALSE,0,0,0.645277701
R_ZvQ49zgYkKWKB1v,List 7,Mturk,31-Jan-20,FALSE,0,0,-0.003850262
R_29haeR71cianIH5,List 7,Mturk,31-Jan-20,FALSE,0,0.509090909,NA
R_yJV2HciGimjtubT,List 7,Mturk,31-Jan-20,FALSE,0.043181818,0.159090909,0.841224237
R_2tioog0zIZxQlYQ,List 7,Mturk,31-Jan-20,FALSE,0,0.115909091,0.751461795
R_1r2MidmevE1ZOT3,List 7,Mturk,31-Jan-20,FALSE,0,0.204545455,0.80468625
R_1qfeRP3UWTlaH0s,List 7,Mturk,31-Jan-20,FALSE,0,0.143181818,0.866330314
R_3O23VOjz5kUmq80,List 7,Mturk,31-Jan-20,FALSE,0.002277904,0.009111617,-0.271891903
R_2tLnKHzSsxKrU2A,List 7,Mturk,31-Jan-20,TRUE,0,0.004555809,NA
R_10VmVhflvSVBikm,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.038636364,-0.031126568
R_2OGUfH6s8s4VgdH,List 7,Mturk,31-Jan-20,FALSE,0,0.181818182,0.348623067
R_25vgo2IqWtDAK5W,List 7,Mturk,31-Jan-20,FALSE,0,0.066059226,0.941322739
R_2BeyZfjEXVeMMeY,List 7,Mturk,31-Jan-20,FALSE,0,0.018223235,0.871149371
R_2t5tYH6dlisJwaN,List 7,Mturk,31-Jan-20,FALSE,0,0.013636364,0.747335307
R_25HjkHdNfugG0pi,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0.004545455,-0.001037446
R_yKKJHBO62ouQplD,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.165909091,0.036063316
R_3Rrwn2W2D5Wa8Kw,List 7,Mturk,31-Jan-20,FALSE,0,0.063781321,0.776987285
R_XyNsQvi1dzf7XTb,List 7,Mturk,31-Jan-20,FALSE,0,0,0.425396431
R_sG0RAJejf6sb25X,List 7,Mturk,31-Jan-20,FALSE,0,0.011363636,0.452418397
R_err0CEH4Ax1P0oV,List 7,Mturk,31-Jan-20,FALSE,0.002277904,0.063781321,0.527170986
R_1mENEn16V7iiGCN,List 7,Mturk,31-Jan-20,FALSE,0,0.15,0.838593287
R_3fw2gcdQw1VoPGz,List 7,Mturk,31-Jan-20,FALSE,0,0.045454545,-0.598302688
R_2WImEfv3cpo8dGd,List 7,Mturk,31-Jan-20,FALSE,0,0.304545455,0.816226679
R_2v20yUVVbnCysTn,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0,0.208857001
R_9RKrsyuPRNwTBIZ,List 7,Mturk,31-Jan-20,FALSE,0,0.125,0.841551593
R_2QEP9wwqM9Mexhs,List 7,Mturk,31-Jan-20,FALSE,0,0.004545455,0.654680359
R_1NemB5NtsA56rsk,List 7,Mturk,31-Jan-20,FALSE,0,0,0.250594359
R_27NLVLgad8Lk9WR,List 7,Mturk,31-Jan-20,FALSE,0.018181818,0.388636364,0.229981354
R_3L0eOrhCdMPNUCy,List 7,Mturk,31-Jan-20,FALSE,0,0,0.403049152
R_oYTaH70PXdJbpst,List 7,Mturk,31-Jan-20,FALSE,0,0.120454545,0.191806272
R_1mRiB4u6ze52v7b,List 7,Mturk,31-Jan-20,FALSE,0,0.054545455,0.737548827
R_1gLz0p19g2AwPG1,List 7,Mturk,31-Jan-20,FALSE,0,0.002272727,0.229063712
R_2TXLtlkLQNaLSDX,List 7,Mturk,31-Jan-20,FALSE,0,0.013636364,-0.119917099
R_3rHFELSxlwOUnKj,List 7,Mturk,31-Jan-20,FALSE,0,0.134090909,0.724954448
R_PXkOlC53YtJuZQl,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.118181818,0.74795854
R_egS5HmJqRFFTyZr,List 7,Mturk,31-Jan-20,FALSE,0,0.098173516,0.852167587
R_xGjNRMf1q0aJKmt,List 7,Mturk,31-Jan-20,FALSE,0.002277904,0,-0.530862863
R_1Ksi3n3NpVR7lOM,List 7,Mturk,31-Jan-20,FALSE,0,0.525,0.881919431
R_3HujwX8QWrjN9b4,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.068181818,0.812442635
R_8joHAcUOxZeOr4d,List 7,Mturk,31-Jan-20,FALSE,0,0.095454545,0.910694091
R_1fech1THxUAPipm,List 7,Mturk,31-Jan-20,FALSE,0,0.018181818,0.084008045
R_1QopxPXB5DZxoRL,List 7,Mturk,31-Jan-20,FALSE,0,0.052272727,0.281549722
R_2EtWPIe3ssXr2v6,List 7,Mturk,31-Jan-20,FALSE,0,0.002277904,-0.275467128
R_33eD1EH5WvE4cKN,List 7,Mturk,31-Jan-20,FALSE,0,0.013636364,-0.315218005
R_rqY35LSC2x7GkPT,List 7,Mturk,31-Jan-20,FALSE,0,0.093181818,0.09651939
R_30qPIDdqpq50rlH,List 7,Mturk,31-Jan-20,FALSE,0,0,0.016334051
R_b2RGsKr3G0K6cXT,List 7,Mturk,31-Jan-20,FALSE,0,0,0.367256031
R_3EsdXkFygkXqqwq,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0.009090909,-0.213862168
R_vDoZGmo429pbp1D,List 7,Mturk,31-Jan-20,FALSE,0,0.072727273,0.852537714
R_1I60sVA81BRziLg,List 7,Mturk,31-Jan-20,FALSE,0,0,0.296899573
R_3QViw9FnLIK8PiH,List 7,Mturk,31-Jan-20,FALSE,0.029545455,0,0.049158271
R_1pLFr2tbOTDqlhd,List 7,Mturk,31-Jan-20,FALSE,0,0.393181818,-0.147891827
R_0Te2HdCgkH7GUnL,List 7,Mturk,31-Jan-20,FALSE,0,0.25284738,-0.30597203
R_ZgafYPdXbEmOAUN,List 7,Mturk,31-Jan-20,FALSE,0,0.175398633,0.690193047
R_1PeeEzCmFmm9eCq,List 7,Mturk,31-Jan-20,FALSE,0.025,0.227272727,-0.419079038
R_sS5yTryNAyWr25r,List 7,Mturk,31-Jan-20,FALSE,0,0.081818182,0.65128281
R_2S9zXACsG2DaYVF,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0.427272727,0.257251381
R_3NUpOIYr0C8Esax,List 7,Mturk,31-Jan-20,FALSE,0,0.006818182,0.588607332
R_27CFniqJJjZR9Mk,List 7,Mturk,31-Jan-20,FALSE,0,0.161363636,-0.256577412
R_3gUyOj01UIDsZlF,List 7,Mturk,31-Jan-20,FALSE,0,0.165909091,0.800765878
R_1kXKsBfQJhC8Yx9,List 7,Mturk,31-Jan-20,FALSE,0,0.120454545,0.750315395
R_s87XzIym4bF6Awh,List 7,Mturk,31-Jan-20,FALSE,0,0.05,0.603479584
R_262Bfn05QykE8ZO,List 7,Mturk,31-Jan-20,FALSE,0,0.127562642,0.054291824
R_2QFkQQFnrCWMpvZ,List 7,Mturk,31-Jan-20,FALSE,0,0.288636364,0.530215815
R_3NCVz2pIaVECe8R,List 7,Mturk,31-Jan-20,FALSE,0.002277904,0,0.15657293
R_3MoGU81n6GsKUdF,List 7,Mturk,31-Jan-20,FALSE,0.009090909,0.422727273,NA
R_2zA2XLloB8Yxbrl,List 7,Mturk,31-Jan-20,FALSE,0,0.086363636,-0.603241407
R_1PUCGjiDZTPvyC8,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.022727273,0.440049816
R_2s1p6aCoHuWqELX,List 7,Mturk,31-Jan-20,FALSE,0,0.002272727,0.381390727
R_1gHMDYclAWnbxjQ,List 7,Mturk,31-Jan-20,FALSE,0,0.115909091,0.943260723
R_vc1UT0puu2chBKN,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0,0.035383193
R_1giERGRVrxg2eUk,List 7,Mturk,31-Jan-20,FALSE,0,0.175,0.896783691
R_Wkumpq1BBm2kmPL,List 7,Mturk,31-Jan-20,FALSE,0,0.054545455,0.387805877
R_Dl8AtkJC036xC3n,List 7,Mturk,31-Jan-20,FALSE,0.004545455,0.156818182,0.243425725
R_z0gBsJKC557W8kF,List 7,Mturk,31-Jan-20,FALSE,0.002272727,0.045454545,0.642484291
R_25BBg6aK7sKpCEj,List 7,Mturk,31-Jan-20,FALSE,0,0,0.292908988
R_1FlUf7qPKVicbrz,List 7,Mturk,31-Jan-20,FALSE,0.009090909,0.086363636,-0.344515574
R_C37Lyth1VBzjwxH,List 7,Mturk,31-Jan-20,FALSE,0.009111617,0,-0.159846848
R_277lyLMyzxKNNVg,List 7,Mturk,31-Jan-20,FALSE,0,0,-0.324201528
